,Category_Level_2Accessories,Category_Level_2Bags,Category_Level_2Beauty.Boxes,Category_Level_2Body.Care,Category_Level_2Books,Category_Level_2Clothing,Category_Level_2DVD.and.Blu.Ray,Category_Level_2Footwear,Category_Level_2Fragrance,Category_Level_2Games,Category_Level_2Garden,Category_Level_2Gifting,Category_Level_2Gifts,Category_Level_2Hair.Care,Category_Level_2Health.and.Beauty.Electricals,Category_Level_2Health.and.Beauty.Gift.Sets,Category_Level_2Homeware,Category_Level_2Make.Up,Category_Level_2Merchandise,Category_Level_2Music,Category_Level_2Nail.Care,Category_Level_2NULL,Category_Level_2Shaving,Category_Level_2Skin.Care,Category_Level_2Sports,Category_Level_2Sports.Nutrition,Category_Level_2Tech,Category_Level_2Toys,Delivery_Option_Type_Key,Payment_Method_Key,Locale_Key,Order_Sequence_No,Medium_Key,Order_Payment_Status_Key,Payment_Provider_Key,Product_Charge_Price,Ordered_Qty,Cancelled_Qty,pay_key_num,num_valid,count,prop,status,canc_prop,ship_status,destination_int,priority_int,occupation_int,Site_Key
8547,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,21,1,0,2,10.4035,1,0,0,2,2,1.0,2,0.0,1,2,1,1,120
8548,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,21,1,0,2,10.4035,1,0,0,2,2,1.0,2,0.0,1,2,1,1,120
8549,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,1,1,0,1,33.3981,1,0,0,1,1,1.0,2,0.0,1,2,1,1,120
8550,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,18,-1,0,1,7.4288,1,0,0,1,1,1.0,2,0.0,1,2,1,1,120
8551,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,5,37,59,0,1,8.2551,1,0,0,3,3,1.0,2,0.0,1,2,1,1,120
8552,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,11,59,0,1,5.1545,1,0,0,20,20,1.0,2,0.0,1,2,1,1,120
8553,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,11,59,0,1,5.1545,1,0,0,20,20,1.0,2,0.0,1,2,1,1,120
8554,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,11,59,0,1,5.1545,1,1,0,20,20,1.0,2,1.0,1,2,1,1,120
8555,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,11,59,0,1,5.1545,1,0,0,20,20,1.0,2,0.0,1,2,1,1,120
8556,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,11,59,0,1,5.1545,1,0,0,20,20,1.0,2,0.0,1,2,1,1,120
8557,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,11,59,0,1,5.1545,1,0,0,20,20,1.0,2,0.0,1,2,1,1,120
8558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,-1,5,1,118,0,1,11.3714,1,1,0,1,1,1.0,2,1.0,1,2,1,1,120
8559,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,1,13,0,2,5.1624,1,0,0,3,3,1.0,2,0.0,1,2,1,1,120
8560,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,1,13,0,2,5.1624,1,0,0,3,3,1.0,2,0.0,1,2,1,1,120
8561,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,1,13,0,2,10.4035,1,0,0,3,3,1.0,2,0.0,1,2,1,1,120
8562,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,5,1,1,1,1,35.2632,1,1,1,0,3,0.0,4,1.0,1,2,1,1,120
8563,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,1,48,0,2,35.6173,1,0,0,1,1,1.0,2,0.0,1,2,1,1,120
8564,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,5,1,106,0,2,57.2663,1,0,0,1,1,1.0,2,0.0,1,1,2,2,120
8565,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,5,2,1,7,1,36.0816,1,1,7,0,3,0.0,4,1.0,1,2,1,1,120
8566,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,1,13,0,2,35.6173,1,0,0,1,1,1.0,2,0.0,1,2,1,1,120
8567,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,5,3,1,7,1,36.0816,1,1,7,0,3,0.0,4,1.0,1,2,1,1,120
8568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,-1,5,2,1,0,-1,19.6659,1,0,0,1,1,1.0,2,0.0,1,2,1,1,120
8569,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,5,1,1,7,1,18.4188,1,1,7,0,1,0.0,3,1.0,1,2,1,1,120
8570,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,19,59,0,1,6.1292,1,0,0,1,1,1.0,2,0.0,2,2,1,1,120
8571,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,5,550,106,0,1,23.5408,1,1,0,22,22,1.0,2,1.0,1,2,1,1,120
8572,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,4,13,0,2,10.322000000000001,1,0,0,12,12,1.0,2,0.0,1,2,1,1,120
8573,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,4,13,0,2,10.322000000000001,1,0,0,12,12,1.0,2,0.0,1,2,1,1,120
8574,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,71,59,0,1,19.4338,1,0,0,1,1,1.0,2,0.0,1,2,1,1,120
8575,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,1,48,0,2,17.6615,1,0,0,1,1,1.0,2,0.0,1,2,1,1,120
8576,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,5,1,59,0,1,38.8755,1,0,0,1,1,1.0,2,0.0,1,1,2,2,120
8577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,10,5,100,509,0,1,35.7992,1,0,0,2,2,1.0,2,0.0,1,2,1,1,120
8578,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,14,13,0,2,4.3334,1,0,0,2,2,1.0,2,0.0,1,2,1,1,120
8579,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,14,13,0,2,4.3334,1,0,0,2,2,1.0,2,0.0,1,2,1,1,120
8580,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,5,1,13,0,1,45.9963,1,0,0,1,1,1.0,2,0.0,1,1,2,2,120
8581,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,2,48,0,2,3.1153,1,0,0,4,4,1.0,2,0.0,1,2,1,1,120
8582,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,2,48,0,2,10.322000000000001,1,0,0,4,4,1.0,2,0.0,1,2,1,1,120
8583,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,5,2,59,0,1,10.1503,1,0,0,11,11,1.0,2,0.0,1,2,1,1,120
8584,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,5,2,59,0,1,10.1503,1,0,0,11,11,1.0,2,0.0,1,2,1,1,120
8585,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,2,106,0,2,10.322000000000001,1,0,0,1,1,1.0,2,0.0,1,2,1,1,120
8586,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,5,22,59,0,1,6.6757,1,0,0,1,1,1.0,2,0.0,1,2,1,1,120
8587,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,6,59,0,2,8.3701,1,0,0,17,17,1.0,2,0.0,1,2,1,1,120
8588,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,6,59,0,2,6.5196,2,0,0,17,17,1.0,2,0.0,1,2,1,1,120
8589,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,3,59,0,2,29.9589,1,0,0,6,6,1.0,2,0.0,1,2,1,1,120
8590,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,5,1,106,0,2,19.629,1,0,0,1,1,1.0,2,0.0,1,1,2,2,120
8591,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,5,4,13,0,1,8.1905,1,1,0,2,2,1.0,2,1.0,1,2,1,1,120
8592,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,5,4,13,0,1,8.1905,1,1,0,2,2,1.0,2,1.0,1,2,1,1,120
8593,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,1,13,0,1,7.3706,1,0,0,2,2,1.0,2,0.0,1,2,1,1,120
8594,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,1,13,0,1,7.3706,1,0,0,2,2,1.0,2,0.0,1,2,1,1,120
8595,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,5,6,59,0,1,14.0152,1,1,0,1,1,1.0,2,1.0,1,2,1,1,120
8596,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,5,8,59,0,1,10.2205,1,0,0,1,1,1.0,2,0.0,1,2,1,1,120
8597,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,4,59,0,2,10.322000000000001,1,0,0,2,2,1.0,2,0.0,1,2,1,1,120
8598,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,3,106,0,2,6.1292,1,0,0,9,9,1.0,2,0.0,1,2,1,1,120
8599,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,3,106,0,2,6.1292,1,0,0,9,9,1.0,2,0.0,1,2,1,1,120
8600,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,3,106,0,2,5.528,1,0,0,9,9,1.0,2,0.0,1,2,1,1,120
8601,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,3,106,0,2,7.3863,1,0,0,9,9,1.0,2,0.0,1,2,1,1,120
8602,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,3,106,0,2,10.0331,1,0,0,9,9,1.0,2,0.0,1,2,1,1,120
8603,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,3,106,0,2,7.3863,1,0,0,9,9,1.0,2,0.0,1,2,1,1,120
8604,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,4,13,0,1,5.0751,1,0,0,3,3,1.0,2,0.0,1,2,1,1,120
8605,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,4,13,0,1,5.0751,1,0,0,3,3,1.0,2,0.0,1,2,1,1,120
8606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,10,5,1,48,0,1,11.2824,1,0,0,2,2,1.0,2,0.0,1,2,1,1,120
8607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,10,5,1,48,0,1,11.2824,1,0,0,2,2,1.0,2,0.0,1,2,1,1,120
8608,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,1,48,0,1,7.1755,1,0,0,2,2,1.0,2,0.0,1,2,1,1,120
8609,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,1,48,0,1,38.8755,1,0,0,2,2,1.0,2,0.0,1,2,1,1,120
8610,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,1,13,0,2,12.1022,2,0,0,1,1,1.0,2,0.0,1,2,1,1,120
8611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,10,5,1,1,0,1,26.5859,1,0,0,1,1,1.0,2,0.0,1,1,2,2,120
8612,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,5,3,59,0,1,5.1142,1,0,0,13,13,1.0,2,0.0,2,2,1,1,120
8613,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,5,3,59,0,1,8.1905,1,0,0,13,13,1.0,2,0.0,2,2,1,1,120
8614,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,5,3,59,0,1,13.3125,1,0,0,13,13,1.0,2,0.0,2,2,1,1,120
8615,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,5,3,59,0,1,10.2205,1,0,0,13,13,1.0,2,0.0,2,2,1,1,120
8616,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,5,3,59,0,1,8.1905,1,0,0,13,13,1.0,2,0.0,2,2,1,1,120
8617,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,5,3,59,0,1,5.1142,1,0,0,13,13,1.0,2,0.0,2,2,1,1,120
8618,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,5,3,59,0,1,5.1142,1,0,0,13,13,1.0,2,0.0,2,2,1,1,120
8619,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,5,3,59,0,1,5.1142,1,0,0,13,13,1.0,2,0.0,2,2,1,1,120
8620,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,3,13,0,2,17.965999999999998,1,0,0,2,2,1.0,2,0.0,1,2,1,1,120
8621,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,3,13,0,2,18.4188,1,0,0,2,2,1.0,2,0.0,1,2,1,1,120
8622,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,31,-1,0,2,7.2457,1,0,0,2,2,1.0,2,0.0,1,2,1,1,120
8623,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,24,13,0,2,15.4987,1,0,0,2,2,1.0,2,0.0,1,2,1,1,120
8624,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,24,13,0,2,10.322000000000001,1,0,0,2,2,1.0,2,0.0,1,2,1,1,120
8625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,-1,5,10,59,0,-1,19.5119,1,0,0,2,2,1.0,2,0.0,1,2,1,1,120
8626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,-1,5,4,48,0,2,5.1610000000000005,1,1,0,15,15,1.0,2,1.0,1,2,1,1,120
8627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,-1,5,4,48,0,2,5.1610000000000005,1,1,0,15,15,1.0,2,1.0,1,2,1,1,120
8628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,-1,5,4,48,0,2,18.0987,1,1,0,15,15,1.0,2,1.0,1,2,1,1,120
8629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,-1,5,4,48,0,2,28.4285,1,1,0,15,15,1.0,2,1.0,1,2,1,1,120
8630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,-1,5,4,48,0,2,5.1610000000000005,1,1,0,15,15,1.0,2,1.0,1,2,1,1,120
8631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,-1,5,4,48,0,2,5.1610000000000005,1,1,0,15,15,1.0,2,1.0,1,2,1,1,120
8632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,-1,5,4,48,0,2,28.4285,1,1,0,15,15,1.0,2,1.0,1,2,1,1,120
8633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,-1,5,4,48,0,2,17.5756,1,1,0,15,15,1.0,2,1.0,1,2,1,1,120
8634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,-1,5,4,48,0,2,18.0987,1,1,0,15,15,1.0,2,1.0,1,2,1,1,120
8635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,-1,5,4,48,0,2,18.0987,1,1,0,15,15,1.0,2,1.0,1,2,1,1,120
8636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,-1,5,4,48,0,2,27.9054,1,1,0,15,15,1.0,2,1.0,1,2,1,1,120
8637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,-1,5,4,48,0,2,5.1610000000000005,1,1,0,15,15,1.0,2,1.0,1,2,1,1,120
8638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,-1,5,4,48,0,2,18.0987,1,1,0,15,15,1.0,2,1.0,1,2,1,1,120
8639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,-1,5,4,48,0,2,18.0987,1,1,0,15,15,1.0,2,1.0,1,2,1,1,120
8640,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,1,48,0,2,35.3385,1,0,0,1,1,1.0,2,0.0,1,2,1,1,120
8641,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,1,13,0,2,37.1812,1,0,0,1,1,1.0,2,0.0,1,2,1,1,120
8642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,9,5,2,48,0,2,11.3917,1,0,0,2,2,1.0,2,0.0,1,2,1,1,120
8643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,9,5,2,48,0,2,11.3917,1,0,0,2,2,1.0,2,0.0,1,2,1,1,120
8644,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,1,48,0,2,27.9054,1,0,0,1,1,1.0,2,0.0,1,2,1,1,120
8645,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,8,106,0,2,7.2457,1,0,0,1,1,1.0,2,0.0,1,2,1,1,120
8646,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,5,21,59,0,1,8.1749,1,1,0,26,26,1.0,2,1.0,1,2,1,1,120
8647,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,5,21,59,0,1,8.1827,1,1,0,26,26,1.0,2,1.0,1,2,1,1,120
8648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,-1,5,2,106,0,-1,19.5119,1,0,0,1,1,1.0,2,0.0,1,2,1,1,120
8649,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,4,48,0,2,17.5756,1,0,0,1,1,1.0,2,0.0,1,2,1,1,120
8650,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,-1,5,1,13,7,1,46.0275,9,9,7,0,150,0.0,4,1.0,1,1,2,2,120
8651,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,5,8,106,0,1,13.3125,1,0,0,3,3,1.0,2,0.0,1,2,1,1,120
8652,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,5,8,106,0,1,15.3425,1,0,0,3,3,1.0,2,0.0,1,2,1,1,120
8653,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,5,8,106,0,1,12.2974,1,0,0,3,3,1.0,2,0.0,1,2,1,1,120
8654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,-1,5,2,13,7,1,39.8905,1,1,7,0,150,0.0,4,1.0,1,1,1,1,120
8655,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,5,2,13,7,1,61.3622,1,1,7,0,150,0.0,4,1.0,1,1,1,1,120
8656,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,5,2,13,7,1,61.3622,1,1,7,0,150,0.0,4,1.0,1,1,1,1,120
8657,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,5,2,13,7,1,71.5906,20,20,7,0,150,0.0,4,1.0,1,1,1,1,120
8658,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,5,2,13,7,1,46.0275,2,2,7,0,150,0.0,4,1.0,1,1,1,1,120
8659,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,5,2,13,7,1,71.5906,1,1,7,0,150,0.0,4,1.0,1,1,1,1,120
8660,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,5,2,13,7,1,409.1257,2,2,7,0,150,0.0,4,1.0,1,1,1,1,120
8661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,-1,5,2,13,7,1,122.7322,1,1,7,0,150,0.0,4,1.0,1,1,1,1,120
8662,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,5,2,13,7,1,132.9606,1,1,7,0,150,0.0,4,1.0,1,1,1,1,120
8663,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,5,2,13,7,1,25.5708,1,1,7,0,150,0.0,4,1.0,1,1,1,1,120
8664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,-1,5,2,13,7,1,111.4889,1,1,7,0,150,0.0,4,1.0,1,1,1,1,120
8665,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,5,2,13,7,1,46.0275,1,1,7,0,150,0.0,4,1.0,1,1,1,1,120
8666,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,5,2,13,7,1,16.3575,1,1,7,0,150,0.0,4,1.0,1,1,1,1,120
8667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,5,2,13,7,1,102.2756,1,1,7,0,150,0.0,4,1.0,1,1,1,1,120
8668,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,5,3,13,7,1,409.1257,1,1,7,0,150,0.0,4,1.0,1,1,1,1,120
8669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,-1,5,4,13,7,1,2.9592,1,1,7,0,150,0.0,4,1.0,1,1,2,2,120
