"Category_Level_2Accessories","Category_Level_2Bags","Category_Level_2Beauty.Boxes","Category_Level_2Body.Care","Category_Level_2Books","Category_Level_2Clothing","Category_Level_2DVD.and.Blu.Ray","Category_Level_2Footwear","Category_Level_2Fragrance","Category_Level_2Games","Category_Level_2Garden","Category_Level_2Gifting","Category_Level_2Gifts","Category_Level_2Hair.Care","Category_Level_2Health.and.Beauty.Electricals","Category_Level_2Health.and.Beauty.Gift.Sets","Category_Level_2Homeware","Category_Level_2Make.Up","Category_Level_2Merchandise","Category_Level_2Music","Category_Level_2Nail.Care","Category_Level_2NULL","Category_Level_2Shaving","Category_Level_2Skin.Care","Category_Level_2Sports","Category_Level_2Sports.Nutrition","Category_Level_2Tech","Category_Level_2Toys","Delivery_Option_Type_Key","Payment_Method_Key","Locale_Key","Order_Sequence_No","Medium_Key","Campaign_Key","Order_Payment_Status_Key","Payment_Provider_Key","Ordered_Product_Key","Product_Charge_Price","Ordered_Qty","Cancelled_Qty","pay_key_num","num_valid","count","prop","status","canc_prop","ship_status","fraud_status","destination_int","priority_int","occupation_int","Site_Key"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,9,6,1,13,82461,0,2,2191776,11.5435,1,0,0,5,5,1,2,0,1,0,2,1,1,"153"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,9,6,1,13,82461,0,2,2423617,11.5435,1,0,0,5,5,1,2,0,1,0,2,1,1,"153"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,10,6,5,48,123384,0,1,2372126,19.7719,1,0,0,5,5,1,2,0,1,0,1,1,1,"153"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,6,5,48,123384,0,1,2102186,8.2917,1,0,0,5,5,1,2,0,1,0,1,1,1,"153"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,6,5,48,123384,0,1,2058726,8.2838,1,0,0,5,5,1,2,0,1,0,1,1,1,"153"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,2,1,-1,82900,1,2,2421939,17.8097,1,1,1,15,22,0.681818181818182,1,1,1,0,2,1,1,"153"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,2,1,-1,82900,1,2,2411925,15.7052,1,1,1,15,22,0.681818181818182,1,1,1,0,2,1,1,"153"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,2,1,-1,82900,1,2,2315243,9.4231,1,1,1,15,22,0.681818181818182,1,1,1,0,2,1,1,"153"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,2,1,-1,82900,1,2,2315242,9.4231,1,1,1,15,22,0.681818181818182,1,1,1,0,2,1,1,"153"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,2,1,-1,82900,1,2,2339412,10.4596,1,1,1,15,22,0.681818181818182,1,1,1,0,2,1,1,"153"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,2,1,-1,82900,1,2,2260882,12.5879,1,1,1,15,22,0.681818181818182,1,1,1,0,2,1,1,"153"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,4,48,8073,0,2,1092709,23.0553,1,0,0,2,2,1,2,0,1,0,2,1,1,"153"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,-1,6,6,118,2,0,1,2372132,19.7719,1,0,0,3,3,1,2,0,1,0,2,1,1,"153"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,6,3,118,2,0,1,2428652,10.3567,1,0,0,2,2,1,2,0,1,0,2,1,1,"153"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,9,12,1,48,123588,0,2,2459996,8.6845,1,0,0,1,1,1,2,0,1,0,2,1,1,"153"
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,6,15,13,82461,0,1,2270114,7.9119,1,0,0,10,10,1,2,0,2,0,2,1,1,"153"
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,6,15,13,82461,0,1,2226994,7.9119,1,0,0,10,10,1,2,0,2,0,2,1,1,"153"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,4,13,82461,0,1,2428652,10.3567,1,0,0,2,2,1,2,0,1,0,2,1,1,"153"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,2,171,13,82461,0,1,2428652,10.3567,1,0,0,68,68,1,2,0,1,0,2,1,1,"153"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,29,59,9269,0,2,2428652,10.4596,1,0,0,30,30,1,2,0,1,0,2,1,1,"153"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,38,118,2,0,2,2428652,10.4596,1,0,0,13,13,1,2,0,1,0,2,1,1,"153"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,6,9,13,82461,0,1,2421940,20.7213,1,0,0,5,5,1,2,0,1,0,2,1,1,"153"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,9,6,6,110,123384,0,2,2298969,13.6243,1,0,0,12,12,1,2,0,1,0,2,1,1,"153"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,14,106,2,0,2,2421939,17.8097,1,0,0,3,3,1,2,0,1,0,2,1,1,"153"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,6,19,1,2,0,1,2428652,10.3567,1,0,0,5,5,1,2,0,1,0,2,1,1,"153"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,11,118,2,0,2,2428652,10.4596,1,0,0,1,1,1,2,0,1,0,2,1,1,"153"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,2,21,13,3601,0,1,2428652,10.3567,1,0,0,9,9,1,2,0,1,0,2,1,1,"153"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,2,14,13,82461,0,1,2428652,10.3567,1,0,0,1,1,1,2,0,1,0,2,1,1,"153"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,2,6,-1,82900,0,1,2428652,10.3567,1,0,0,6,6,1,2,0,1,0,2,1,1,"153"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,6,7,13,3601,0,1,2421939,17.6357,1,0,0,5,5,1,2,0,1,0,2,1,1,"153"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,6,7,13,3601,0,1,2421940,20.7213,1,0,0,5,5,1,2,0,1,0,2,1,1,"153"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,8,-1,82900,0,2,2428652,10.4596,1,0,0,2,2,1,2,0,1,0,2,1,1,"153"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,2,13,82461,0,2,2428652,10.4596,1,0,0,1,1,1,2,0,1,0,2,1,1,"153"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,2,78,-1,82900,0,1,2428652,10.3567,1,0,0,16,16,1,2,0,1,0,2,1,1,"153"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,6,1,13,82461,0,1,2473454,15.5469,1,0,0,3,3,1,2,0,2,0,2,1,1,"153"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,6,1,13,82461,0,1,2421939,15.8713,1,0,0,3,3,1,2,0,2,0,2,1,1,"153"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,6,1,13,82461,0,1,2421940,18.6484,1,0,0,3,3,1,2,0,2,0,2,1,1,"153"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,2,101,59,53756,0,1,2428652,9.3202,1,0,0,18,18,1,2,0,1,0,2,1,1,"153"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,2,33,59,53756,0,1,2428652,9.3202,1,0,0,9,9,1,2,0,1,0,2,1,1,"153"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,-1,12,1,-1,82900,1,2,2457610,8.6845,1,1,1,0,3,0,4,1,1,0,2,1,1,"153"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,-1,12,1,-1,82900,1,2,2459996,8.6845,1,1,1,0,3,0,4,1,1,0,2,1,1,"153"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,-1,12,1,-1,82900,1,2,2457612,8.6845,1,1,1,0,3,0,4,1,1,0,2,1,1,"153"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,17,118,2,0,2,2428652,10.4596,1,0,0,1,1,1,2,0,1,0,2,1,1,"153"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,5,106,2,0,2,2486825,13.6243,1,0,0,2,2,1,2,0,1,0,2,1,1,"153"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,2,222,13,82461,0,1,2428652,10.3567,1,0,0,25,25,1,2,0,1,0,2,1,1,"153"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,2,223,13,82461,0,1,2428652,10.3567,1,0,0,25,25,1,2,0,1,0,2,1,1,"153"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,9,59,140817,0,2,2117710,10.4596,1,0,0,19,19,1,2,0,1,0,2,1,1,"153"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,52,13,82461,0,2,2428652,10.4596,1,0,0,14,14,1,2,0,1,0,2,1,1,"153"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,2,-1,82900,0,3,2429439,6.2109,1,0,0,3,3,1,2,0,1,0,2,1,1,"153"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,2,-1,82900,0,3,2429390,13.4898,1,0,0,3,3,1,2,0,1,0,2,1,1,"153"
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,6,1,13,82461,7,1,2217904,44.5837,1,1,7,0,1,0,3,1,1,0,2,1,1,"153"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,11,118,2,0,2,2428652,10.4596,1,0,0,1,1,1,2,0,1,0,2,1,1,"153"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,2,9,-1,82900,0,1,2428652,10.3567,1,0,0,6,6,1,2,0,2,0,2,1,1,"153"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,2,10,-1,82900,0,1,2428652,10.3567,1,0,0,6,6,1,2,0,2,0,2,1,1,"153"
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,1,48,8055,0,2,2094016,7.3423,1,0,0,1,1,1,2,0,1,0,2,1,1,"153"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,6,3,48,123384,0,2,2428652,10.4596,1,0,0,2,2,1,2,0,1,0,2,1,1,"153"
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,6,4,-1,82900,7,1,2217902,39.3934,1,1,7,0,5,0,4,1,1,0,2,1,1,"153"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,3,13,82461,0,2,2058938,11.5435,1,0,0,1,1,1,2,0,1,0,2,1,1,"153"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,61,59,137116,0,2,2428652,10.4596,1,0,0,27,27,1,2,0,1,0,2,1,1,"153"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,2,5,13,82461,0,1,2039984,10.3567,1,0,0,1,1,1,2,0,1,0,2,1,1,"153"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,6,4,48,123384,0,1,2277712,9.3281,1,0,0,7,7,1,2,0,1,0,2,1,1,"153"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,6,1,59,53801,0,1,1777920,44.5837,1,0,0,2,2,1,2,0,1,0,1,1,1,"153"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,6,1,59,53801,0,1,2380619,50.7866,2,0,0,2,2,1,2,0,1,0,1,1,1,"153"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,2,8,106,2,0,1,2428652,10.3567,1,0,0,8,8,1,2,0,1,0,2,1,1,"153"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,-1,6,1,1,2,0,-1,2372125,19.7719,1,0,0,1,1,1,2,0,1,0,2,1,1,"153"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,17,-1,82900,0,2,2428652,10.4596,1,0,0,12,12,1,2,0,1,0,2,1,1,"153"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,67,12,1,13,3601,0,5,2257231,42.7687,1,0,0,1,1,1,2,0,1,0,2,1,1,"153"
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,6,1,13,82461,0,2,2174652,20.927,1,0,0,1,1,1,2,0,1,0,2,1,1,"153"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,9,12,1,48,123588,0,2,2459996,8.6845,1,0,0,1,1,1,2,0,1,0,2,1,1,"153"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,6,2,59,141492,0,1,2428652,10.3567,1,0,0,2,2,1,2,0,2,0,2,1,1,"153"
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,12,1,1,2,7,5,2458883,122.2092,1,1,7,0,1,0,3,1,2,0,1,1,1,"153"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,67,12,1,48,123588,0,5,2459996,8.6019,1,0,0,2,2,1,2,0,1,0,2,1,1,"153"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,67,12,1,48,123588,0,5,2431825,8.6019,1,0,0,2,2,1,2,0,1,0,2,1,1,"153"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,2,118,2,0,2,2404825,5.2377,1,0,0,1,1,1,2,0,1,0,2,1,1,"153"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,1,-1,82900,0,2,2428652,10.4596,1,0,0,1,1,1,2,0,1,0,2,1,1,"153"
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,6,1,125,2,7,1,2479352,124.3674,1,1,7,0,1,0,3,1,1,0,1,1,1,"153"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,9,2,19,59,140570,0,2,2499271,10.3883,1,0,0,18,18,1,2,0,1,0,1,1,1,"153"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,9,2,19,59,140570,0,2,2499246,10.3883,1,0,0,18,18,1,2,0,1,0,1,1,1,"153"
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,9,1,48,4659,0,2,2428985,25.9961,1,0,0,1,1,1,2,0,1,0,2,1,1,"153"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,9,2,1,1,2,0,2,2489980,11.5435,2,0,0,1,1,1,2,0,1,0,2,1,1,"153"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,2,1,118,2,0,1,2058938,11.4327,1,0,0,1,1,1,2,0,1,0,2,1,1,"153"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,2,2,-1,82900,1,2,2473453,16.7416,1,1,1,15,22,0.681818181818182,1,1,1,0,2,1,1,"153"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,7,59,136653,0,2,2428652,10.4596,1,0,0,7,7,1,2,0,1,0,2,1,1,"153"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,1,13,82461,0,3,2094328,9.3202,1,0,0,1,1,1,2,0,1,0,2,1,1,"153"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,10,9,1,48,4659,0,1,2306447,31.4604,1,0,0,1,1,1,2,0,1,0,2,1,1,"153"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,2,57,-1,82900,0,1,2486825,13.4898,1,0,0,27,27,1,2,0,1,0,2,1,1,"153"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,17,48,8075,0,2,2486825,13.6243,1,0,0,12,12,1,2,0,1,0,2,1,1,"153"
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,6,1,59,53750,7,1,1901307,57.0115,1,1,7,0,3,0,4,1,1,0,1,1,1,"153"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,6,2,59,53750,7,1,2433719,15.5486,1,1,7,0,3,0,4,1,1,0,1,1,1,"153"
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,6,3,59,53750,7,1,2411488,72.5522,1,1,7,0,3,0,4,1,1,0,1,1,1,"153"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,67,12,1,48,123588,0,5,2459996,8.6197,1,0,0,1,1,1,2,0,1,0,2,1,1,"153"
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,6,1,106,2,7,1,2350658,36.2801,1,1,7,0,4,0,4,1,1,0,1,1,1,"153"
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,6,1,106,2,7,1,2353296,36.2801,1,1,7,0,4,0,4,1,1,0,1,1,1,"153"
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,6,1,106,2,7,1,2410316,37.3087,1,1,7,0,4,0,4,1,1,0,1,1,1,"153"
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,6,1,106,2,7,1,2365657,41.455,1,1,7,0,4,0,4,1,1,0,1,1,1,"153"
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,12,1,106,82900,7,5,2372673,132.6678,2,2,7,0,4,0,4,1,2,0,1,1,1,"153"
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,12,1,106,82900,7,5,2116235,102.0506,2,2,7,0,4,0,4,1,2,0,1,1,1,"153"
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,12,1,106,82900,7,5,2370345,98.9889,2,2,7,0,4,0,4,1,2,0,1,1,1,"153"
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,12,1,106,82900,7,5,2244432,66.3305,2,2,7,0,4,0,4,1,2,0,2,1,1,"153"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,1,-1,82900,0,2,2428652,10.4607,1,0,0,1,1,1,2,0,1,0,2,1,1,"153"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,7,1,2,0,2,2489066,16.7434,1,0,0,3,3,1,2,0,1,0,2,1,1,"153"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,7,1,2,0,2,2319437,9.4241,1,0,0,3,3,1,2,0,1,0,2,1,1,"153"
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,12,1,106,82900,7,5,2116235,102.0506,2,2,7,0,4,0,4,1,2,0,1,1,1,"153"
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,12,1,106,82900,7,5,2372673,132.6678,3,3,7,0,4,0,4,1,2,0,1,1,1,"153"
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,12,1,106,82900,7,5,2370345,98.9889,1,1,7,0,4,0,4,1,2,0,1,1,1,"153"
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,12,1,106,82900,7,5,2244432,66.3305,1,1,7,0,4,0,4,1,2,0,2,1,1,"153"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,4,59,140817,0,2,1884356,7.6358,1,0,0,8,8,1,2,0,1,0,2,1,1,"153"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,4,59,140817,0,2,2282077,14.6624,1,0,0,8,8,1,2,0,1,0,2,1,1,"153"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,4,59,140817,0,2,2409503,5.1908,2,0,0,8,8,1,2,0,1,0,2,1,1,"153"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,1,106,2,0,2,2441402,15.7068,1,0,0,1,1,1,2,0,1,0,2,1,1,"153"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,67,12,1,48,123588,0,5,2499227,14.2812,1,0,0,1,1,1,2,0,1,0,2,1,1,"153"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,2,106,2,0,2,2315243,9.4241,1,0,0,3,3,1,2,0,1,0,2,1,1,"153"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,6,1,48,123384,0,1,2140028,8.3005,1,0,0,1,1,1,2,0,1,0,2,1,1,"153"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,-1,12,1,106,82900,7,5,2492847,46.2017,1,1,7,0,2,0,3,1,2,0,2,1,1,"153"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,-1,12,2,106,82900,7,5,2372134,46.2017,1,1,7,0,2,0,3,1,2,0,2,1,1,"153"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,67,12,1,48,123588,0,5,2459996,8.6197,1,0,0,1,1,1,2,0,2,0,2,1,1,"153"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,67,12,1,48,82900,0,5,2459996,8.6197,1,0,0,1,1,1,2,0,1,0,2,1,1,"153"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,9,12,1,48,123588,0,2,2459996,8.7025,1,0,0,1,1,1,2,0,1,0,2,1,1,"153"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,-1,12,1,1,82900,7,5,2474937,15.3017,1,1,7,0,1,0,3,1,2,0,2,1,1,"153"
